Internship_ID,Company_Name,Sector,Smart_City_Assigned,Fallback_City,Domain,Required_Skills,Required_Language,Location,Capacity,Reserved_Seats,Rural_Urban_Distribution,Duration,Stipend,Mode,Type,Minimum_Qualification,Min_CGPA,Eligibility_Stream,Application_Deadline
I2833,Adobe India,IT,Jaipur,Delhi,Mobility,Marketing,Hindi,Jaipur,29,"{'GEN': 14, 'OBC': 7, 'SC': 4, 'ST': 2, 'EWS': 2}","{'Urban': 20, 'Rural': 9}",2 months,5000,Hybrid,NGO,UG,7.4,"Engineering, Science",2025-10-05
I2834,Amazon India,IT,Pune,Mumbai,Mobility,"Web Dev, AI",English,Pune,46,"{'GEN': 23, 'OBC': 12, 'SC': 6, 'ST': 3, 'EWS': 2}","{'Urban': 32, 'Rural': 14}",4 months,8000,Online,Government,PG,7.9,"Arts, Management",2025-09-24
I2835,AIIMS,Healthcare,Indore,Bhopal,Healthcare,"Public Policy, SQL, AI",English,Indore,25,"{'GEN': 12, 'OBC': 6, 'SC': 3, 'ST': 1, 'EWS': 3}","{'Urban': 17, 'Rural': 8}",3 months,0,Hybrid,NGO,UG,8.0,"Commerce, Management",2025-09-25
I2836,Infosys,IT,Ahmedabad,Surat,Energy,"Python, AI",Regional,Ahmedabad,40,"{'GEN': 20, 'OBC': 10, 'SC': 6, 'ST': 3, 'EWS': 1}","{'Urban': 28, 'Rural': 12}",6 months,0,Hybrid,Government,UG,6.2,"Engineering, Science",2025-09-19
I2837,HDFC Bank,Finance,Noida,Delhi,Waste Management,"IoT, C++, Cybersecurity, Blockchain",Hindi,Noida,50,"{'GEN': 25, 'OBC': 13, 'SC': 7, 'ST': 3, 'EWS': 2}","{'Urban': 35, 'Rural': 15}",6 months,5000,Hybrid,NGO,UG,8.0,"Engineering, Science",2025-11-18
I2838,Google India,IT,Guwahati,Kolkata,Mobility,"Web Dev, C++, ML",Regional,Guwahati,49,"{'GEN': 24, 'OBC': 13, 'SC': 7, 'ST': 3, 'EWS': 2}","{'Urban': 34, 'Rural': 15}",4 months,15000,Hybrid,Research,PG,6.6,"Engineering, Science",2025-12-03
I2839,OYO,E-Governance,Kolkata,Durgapur,E-Governance,"Python, ML",Regional,Kolkata,53,"{'GEN': 26, 'OBC': 14, 'SC': 7, 'ST': 3, 'EWS': 3}","{'Urban': 37, 'Rural': 16}",6 months,8000,Offline,Research,PhD,7.7,"Arts, Management",2025-11-01
I2840,Tata Motors,Manufacturing,Chennai,Coimbatore,Mobility,"Blockchain, Cybersecurity, SQL, Marketing",Regional,Chennai,25,"{'GEN': 12, 'OBC': 6, 'SC': 3, 'ST': 1, 'EWS': 3}","{'Urban': 17, 'Rural': 8}",3 months,8000,Online,Corporate,PG,8.0,"Science, Engineering",2025-09-29
I2841,AIIMS,Healthcare,Bhopal,Indore,Healthcare,"SQL, Data Science, AI",English,Bhopal,45,"{'GEN': 22, 'OBC': 12, 'SC': 6, 'ST': 3, 'EWS': 2}","{'Urban': 31, 'Rural': 14}",4 months,15000,Hybrid,Corporate,PhD,8.0,"Science, Engineering",2025-11-05
I2842,HAL,Manufacturing,Noida,Delhi,Waste Management,Cybersecurity,Hindi,Noida,25,"{'GEN': 12, 'OBC': 6, 'SC': 3, 'ST': 1, 'EWS': 3}","{'Urban': 17, 'Rural': 8}",3 months,0,Online,Corporate,PhD,8.1,"Engineering, Science",2025-10-29
I2843,Mahindra & Mahindra,Manufacturing,Gurugram,Delhi,Governance,"Java, Cybersecurity",English,Gurugram,59,"{'GEN': 29, 'OBC': 15, 'SC': 8, 'ST': 4, 'EWS': 3}","{'Urban': 41, 'Rural': 18}",6 months,0,Hybrid,Government,UG,7.9,"Commerce, Management",2025-12-03
I2844,Tata Motors,Manufacturing,Pune,Mumbai,Mobility,IoT,Regional,Pune,43,"{'GEN': 21, 'OBC': 11, 'SC': 6, 'ST': 3, 'EWS': 2}","{'Urban': 30, 'Rural': 13}",4 months,10000,Hybrid,NGO,UG,7.9,"Management, Commerce",2025-11-29
I2845,IBM India,IT,Pune,Mumbai,Waste Management,"Finance, SQL, Marketing, Blockchain",English,Pune,39,"{'GEN': 19, 'OBC': 10, 'SC': 5, 'ST': 2, 'EWS': 3}","{'Urban': 27, 'Rural': 12}",6 months,15000,Hybrid,Corporate,UG,6.9,"Engineering, Science",2025-10-15
I2846,Infosys,IT,Noida,Delhi,Mobility,Blockchain,English,Noida,44,"{'GEN': 22, 'OBC': 11, 'SC': 6, 'ST': 3, 'EWS': 2}","{'Urban': 30, 'Rural': 14}",2 months,0,Online,Research,PhD,7.7,"Management, Commerce",2025-12-01
I2847,HDFC Bank,Finance,Pune,Mumbai,Governance,IoT,Regional,Pune,30,"{'GEN': 15, 'OBC': 8, 'SC': 4, 'ST': 2, 'EWS': 1}","{'Urban': 21, 'Rural': 9}",2 months,5000,Offline,Research,PhD,7.3,"Commerce, Management",2025-11-30
I2848,Fortis Healthcare,Healthcare,Patna,Gaya,Healthcare,"AI, Python, App Dev",English,Patna,24,"{'GEN': 12, 'OBC': 6, 'SC': 3, 'ST': 1, 'EWS': 2}","{'Urban': 16, 'Rural': 8}",3 months,15000,Online,Government,PG,8.2,"Arts, Management",2025-10-09
I2849,NTPC,Energy,Indore,Bhopal,Energy,"Java, Data Science, C++, Marketing",Hindi,Indore,24,"{'GEN': 12, 'OBC': 6, 'SC': 3, 'ST': 1, 'EWS': 2}","{'Urban': 16, 'Rural': 8}",2 months,5000,Online,Government,UG,6.9,"Commerce, Management",2025-10-20
I2850,Wipro,IT,Chandigarh,Delhi,Water Supply,"Java, AI, Cybersecurity",English,Chandigarh,49,"{'GEN': 24, 'OBC': 13, 'SC': 7, 'ST': 3, 'EWS': 2}","{'Urban': 34, 'Rural': 15}",2 months,5000,Hybrid,Corporate,UG,7.6,"Science, Engineering",2025-10-17
I2851,Amazon India,IT,Surat,Vadodara,Mobility,"Public Policy, IoT",Hindi,Surat,37,"{'GEN': 18, 'OBC': 9, 'SC': 5, 'ST': 2, 'EWS': 3}","{'Urban': 25, 'Rural': 12}",6 months,5000,Online,Research,UG,6.9,"Science, Engineering",2025-10-13
I2852,Mahindra & Mahindra,Manufacturing,Delhi,Gurugram,Water Supply,"Blockchain, Public Policy, AI",Regional,Delhi,38,"{'GEN': 19, 'OBC': 10, 'SC': 5, 'ST': 2, 'EWS': 2}","{'Urban': 26, 'Rural': 12}",3 months,15000,Online,Corporate,PhD,6.9,"Arts, Management",2025-10-22
I2853,BHEL,Manufacturing,Hyderabad,Warangal,Healthcare,"Python, App Dev",Regional,Hyderabad,56,"{'GEN': 28, 'OBC': 15, 'SC': 8, 'ST': 4, 'EWS': 1}","{'Urban': 39, 'Rural': 17}",3 months,15000,Hybrid,Research,PG,6.4,"Arts, Management",2025-10-25
I2854,Infosys,IT,Chandigarh,Delhi,Healthcare,"Public Policy, Cloud, ML, Java",Regional,Chandigarh,30,"{'GEN': 15, 'OBC': 8, 'SC': 4, 'ST': 2, 'EWS': 1}","{'Urban': 21, 'Rural': 9}",4 months,0,Online,Government,PG,8.3,"Science, Engineering",2025-10-08
I2855,Paytm,Finance,Jaipur,Delhi,Healthcare,"Finance, SQL, Python, Public Policy",Hindi,Jaipur,57,"{'GEN': 28, 'OBC': 15, 'SC': 8, 'ST': 4, 'EWS': 2}","{'Urban': 39, 'Rural': 18}",3 months,15000,Hybrid,Government,PG,6.8,"Arts, Management",2025-11-05
I2856,BHEL,Manufacturing,Delhi,Gurugram,Energy,C++,Hindi,Delhi,56,"{'GEN': 28, 'OBC': 15, 'SC': 8, 'ST': 4, 'EWS': 1}","{'Urban': 39, 'Rural': 17}",3 months,5000,Hybrid,Research,PhD,8.4,"Engineering, Science",2025-10-22
I2857,Amazon India,IT,Chandigarh,Delhi,Healthcare,"SQL, Java, Marketing",English,Chandigarh,41,"{'GEN': 20, 'OBC': 11, 'SC': 6, 'ST': 3, 'EWS': 1}","{'Urban': 28, 'Rural': 13}",4 months,5000,Offline,Research,UG,8.2,"Management, Commerce",2025-10-16
I2858,BYJU'S,Education,Guwahati,Kolkata,Education,"C++, ML",English,Guwahati,47,"{'GEN': 23, 'OBC': 12, 'SC': 7, 'ST': 3, 'EWS': 2}","{'Urban': 32, 'Rural': 15}",6 months,15000,Online,Corporate,PG,6.6,"Management, Commerce",2025-11-14
I2859,State Bank of India,Finance,Hyderabad,Warangal,Water Supply,"Cloud, Data Science, App Dev",English,Hyderabad,43,"{'GEN': 21, 'OBC': 11, 'SC': 6, 'ST': 3, 'EWS': 2}","{'Urban': 30, 'Rural': 13}",4 months,15000,Online,Research,UG,7.6,"Arts, Management",2025-10-13
I2860,DRDO,Research,Pune,Mumbai,Water Supply,"Web Dev, IoT, ML",Hindi,Pune,26,"{'GEN': 13, 'OBC': 7, 'SC': 3, 'ST': 1, 'EWS': 2}","{'Urban': 18, 'Rural': 8}",3 months,5000,Offline,Research,UG,6.7,"Management, Commerce",2025-10-21
I2861,HAL,Manufacturing,Indore,Bhopal,Waste Management,Data Science,English,Indore,30,"{'GEN': 15, 'OBC': 8, 'SC': 4, 'ST': 2, 'EWS': 1}","{'Urban': 21, 'Rural': 9}",2 months,0,Hybrid,Research,PG,6.1,"Science, Engineering",2025-09-22
I2862,Paytm,Finance,Bhopal,Indore,Energy,"Finance, Cybersecurity, Web Dev, Java",Regional,Bhopal,29,"{'GEN': 14, 'OBC': 7, 'SC': 4, 'ST': 2, 'EWS': 2}","{'Urban': 20, 'Rural': 9}",4 months,5000,Online,Research,PhD,8.2,"Commerce, Management",2025-10-09
I2863,AIIMS,Healthcare,Surat,Vadodara,Healthcare,Marketing,English,Surat,43,"{'GEN': 21, 'OBC': 11, 'SC': 6, 'ST': 3, 'EWS': 2}","{'Urban': 30, 'Rural': 13}",4 months,15000,Online,Research,PhD,6.3,"Arts, Management",2025-11-02
I2864,Google India,IT,Bhopal,Indore,Water Supply,"SQL, IoT, Blockchain",Regional,Bhopal,37,"{'GEN': 18, 'OBC': 9, 'SC': 5, 'ST': 2, 'EWS': 3}","{'Urban': 25, 'Rural': 12}",2 months,0,Offline,Research,UG,6.0,"Commerce, Management",2025-10-04
I2865,ICICI Bank,Finance,Patna,Gaya,Water Supply,"AI, Finance",English,Patna,54,"{'GEN': 27, 'OBC': 14, 'SC': 8, 'ST': 4, 'EWS': 1}","{'Urban': 37, 'Rural': 17}",6 months,10000,Online,Corporate,UG,7.4,"Commerce, Management",2025-10-07
I2866,Zomato,Smart Mobility,Mumbai,Pune,Mobility,"Java, Python, Finance",Hindi,Mumbai,25,"{'GEN': 12, 'OBC': 6, 'SC': 3, 'ST': 1, 'EWS': 3}","{'Urban': 17, 'Rural': 8}",6 months,15000,Offline,Government,UG,6.7,"Engineering, Science",2025-11-24
I2867,HDFC Bank,Finance,Bhopal,Indore,Water Supply,"Java, Blockchain",Regional,Bhopal,56,"{'GEN': 28, 'OBC': 15, 'SC': 8, 'ST': 4, 'EWS': 1}","{'Urban': 39, 'Rural': 17}",6 months,10000,Hybrid,NGO,PG,8.2,"Engineering, Science",2025-09-30
I2868,HDFC Bank,Finance,Indore,Bhopal,Waste Management,C++,Regional,Indore,58,"{'GEN': 29, 'OBC': 15, 'SC': 8, 'ST': 4, 'EWS': 2}","{'Urban': 40, 'Rural': 18}",2 months,0,Online,Research,PG,7.7,"Engineering, Science",2025-11-20
I2869,State Bank of India,Finance,Gurugram,Hyderabad,Waste Management,"App Dev, Public Policy",English,Gurugram,51,"{'GEN': 25, 'OBC': 13, 'SC': 7, 'ST': 3, 'EWS': 3}","{'Urban': 35, 'Rural': 16}",3 months,8000,Hybrid,Corporate,UG,6.8,"Arts, Management",2025-10-05
I2870,State Bank of India,Finance,Kolkata,Durgapur,Governance,"Data Science, Web Dev",English,Kolkata,51,"{'GEN': 25, 'OBC': 13, 'SC': 7, 'ST': 3, 'EWS': 3}","{'Urban': 35, 'Rural': 16}",4 months,5000,Offline,Research,PG,7.1,"Commerce, Management",2025-12-04
I2871,Zomato,Smart Mobility,Chandigarh,Delhi,Mobility,"Blockchain, SQL, Cybersecurity",English,Chandigarh,52,"{'GEN': 26, 'OBC': 14, 'SC': 7, 'ST': 3, 'EWS': 2}","{'Urban': 36, 'Rural': 16}",6 months,5000,Offline,Corporate,PG,8.1,"Arts, Management",2025-09-23
I2872,ISRO,Research,Noida,Delhi,Waste Management,"Web Dev, App Dev",Hindi,Noida,37,"{'GEN': 18, 'OBC': 9, 'SC': 5, 'ST': 2, 'EWS': 3}","{'Urban': 25, 'Rural': 12}",3 months,0,Hybrid,Corporate,PhD,6.8,"Engineering, Science",2025-09-28
I2873,Zomato,Smart Mobility,Indore,Bhopal,Mobility,"Web Dev, Cloud, Blockchain",Regional,Indore,57,"{'GEN': 28, 'OBC': 15, 'SC': 8, 'ST': 4, 'EWS': 2}","{'Urban': 39, 'Rural': 18}",3 months,15000,Offline,Research,PG,6.6,"Management, Commerce",2025-09-22
I2874,Infosys,IT,Pune,Mumbai,Governance,"Marketing, Cybersecurity",Hindi,Pune,56,"{'GEN': 28, 'OBC': 15, 'SC': 8, 'ST': 4, 'EWS': 1}","{'Urban': 39, 'Rural': 17}",4 months,0,Online,Research,PhD,8.5,"Management, Commerce",2025-09-30
I2875,OYO,E-Governance,Chandigarh,Delhi,E-Governance,"ML, Data Science, C++",Hindi,Chandigarh,45,"{'GEN': 22, 'OBC': 12, 'SC': 6, 'ST': 3, 'EWS': 2}","{'Urban': 31, 'Rural': 14}",6 months,5000,Offline,Corporate,UG,8.3,"Commerce, Management",2025-11-19
I2876,Amazon India,IT,Ahmedabad,Surat,Governance,"Public Policy, SQL, ML, Cybersecurity",Regional,Ahmedabad,20,"{'GEN': 10, 'OBC': 5, 'SC': 3, 'ST': 1, 'EWS': 1}","{'Urban': 14, 'Rural': 6}",2 months,0,Online,Corporate,UG,8.1,"Commerce, Management",2025-11-11
I2877,Adobe India,IT,Surat,Vadodara,Governance,"ML, Marketing, C++, Data Science",English,Surat,39,"{'GEN': 19, 'OBC': 10, 'SC': 5, 'ST': 2, 'EWS': 3}","{'Urban': 27, 'Rural': 12}",2 months,8000,Offline,Research,UG,8.3,"Engineering, Science",2025-11-07
I2878,PhonePe,Finance,Nagpur,Delhi,Energy,"ML, IoT, Java, Cybersecurity",Regional,Nagpur,53,"{'GEN': 26, 'OBC': 14, 'SC': 7, 'ST': 3, 'EWS': 3}","{'Urban': 37, 'Rural': 16}",6 months,8000,Hybrid,Research,UG,8.0,"Management, Commerce",2025-11-05
I2879,NTPC,Energy,Gurugram,Chennai,Energy,"AI, Finance, Public Policy, C++",English,Gurugram,34,"{'GEN': 17, 'OBC': 9, 'SC': 5, 'ST': 2, 'EWS': 1}","{'Urban': 23, 'Rural': 11}",3 months,0,Offline,NGO,UG,8.2,"Management, Commerce",2025-11-29
I2880,BHEL,Manufacturing,Guwahati,Kolkata,Energy,"Data Science, C++",English,Guwahati,33,"{'GEN': 16, 'OBC': 8, 'SC': 4, 'ST': 2, 'EWS': 3}","{'Urban': 23, 'Rural': 10}",3 months,8000,Offline,Corporate,PhD,7.9,"Science, Engineering",2025-10-22
I2881,Google India,IT,Chandigarh,Delhi,Energy,"Blockchain, ML",Hindi,Chandigarh,25,"{'GEN': 12, 'OBC': 6, 'SC': 3, 'ST': 1, 'EWS': 3}","{'Urban': 17, 'Rural': 8}",3 months,0,Offline,Government,PhD,7.8,"Management, Commerce",2025-11-21
I2882,Microsoft India,IT,Pune,Mumbai,Waste Management,"Finance, App Dev, Python, C++",English,Pune,20,"{'GEN': 10, 'OBC': 5, 'SC': 3, 'ST': 1, 'EWS': 1}","{'Urban': 14, 'Rural': 6}",3 months,8000,Online,Government,PG,7.0,"Science, Engineering",2025-09-17
I2883,Amazon India,IT,Patna,Gaya,Governance,"Data Science, C++, Cybersecurity",English,Patna,34,"{'GEN': 17, 'OBC': 9, 'SC': 5, 'ST': 2, 'EWS': 1}","{'Urban': 23, 'Rural': 11}",3 months,10000,Offline,Research,PhD,7.1,"Commerce, Management",2025-11-08
I2884,Fortis Healthcare,Healthcare,Patna,Gaya,Healthcare,Cybersecurity,Regional,Patna,30,"{'GEN': 15, 'OBC': 8, 'SC': 4, 'ST': 2, 'EWS': 1}","{'Urban': 21, 'Rural': 9}",6 months,5000,Online,Corporate,UG,7.5,"Commerce, Management",2025-10-16
I2885,ONGC,Energy,Bangalore,Mysuru,Energy,"Python, Cloud, AI, Java",English,Bangalore,53,"{'GEN': 26, 'OBC': 14, 'SC': 7, 'ST': 3, 'EWS': 3}","{'Urban': 37, 'Rural': 16}",2 months,0,Offline,Research,UG,8.4,"Commerce, Management",2025-11-06
I2886,Ola,Smart Mobility,Kolkata,Durgapur,Mobility,"Java, ML, Public Policy",English,Kolkata,43,"{'GEN': 21, 'OBC': 11, 'SC': 6, 'ST': 3, 'EWS': 2}","{'Urban': 30, 'Rural': 13}",4 months,0,Offline,Government,UG,7.6,"Science, Engineering",2025-11-20
I2887,Tech Mahindra,IT,Patna,Gaya,Energy,"Cybersecurity, App Dev, IoT",Regional,Patna,25,"{'GEN': 12, 'OBC': 6, 'SC': 3, 'ST': 1, 'EWS': 3}","{'Urban': 17, 'Rural': 8}",4 months,8000,Offline,NGO,PG,8.2,"Science, Engineering",2025-12-05
I2888,BHEL,Manufacturing,Ahmedabad,Surat,Waste Management,App Dev,English,Ahmedabad,35,"{'GEN': 17, 'OBC': 9, 'SC': 5, 'ST': 2, 'EWS': 2}","{'Urban': 24, 'Rural': 11}",4 months,15000,Offline,Corporate,PG,7.6,"Arts, Management",2025-10-03
I2889,Mahindra & Mahindra,Manufacturing,Bhopal,Indore,Energy,"Java, Blockchain, App Dev",Hindi,Bhopal,40,"{'GEN': 20, 'OBC': 10, 'SC': 6, 'ST': 3, 'EWS': 1}","{'Urban': 28, 'Rural': 12}",6 months,5000,Online,Government,PhD,6.7,"Science, Engineering",2025-12-01
I2890,BHEL,Manufacturing,Kolkata,Durgapur,Healthcare,"Finance, ML, Web Dev, Cloud",Regional,Kolkata,38,"{'GEN': 19, 'OBC': 10, 'SC': 5, 'ST': 2, 'EWS': 2}","{'Urban': 26, 'Rural': 12}",2 months,15000,Offline,Government,PhD,6.5,"Management, Commerce",2025-11-03
I2891,Maruti Suzuki,Manufacturing,Mumbai,Pune,Waste Management,"Public Policy, ML",Hindi,Mumbai,42,"{'GEN': 21, 'OBC': 11, 'SC': 6, 'ST': 3, 'EWS': 1}","{'Urban': 29, 'Rural': 13}",2 months,5000,Online,Government,PG,8.1,"Management, Commerce",2025-12-02
I2892,AIIMS,Healthcare,Pune,Mumbai,Healthcare,"IoT, Cybersecurity, Data Science",Regional,Pune,54,"{'GEN': 27, 'OBC': 14, 'SC': 8, 'ST': 4, 'EWS': 1}","{'Urban': 37, 'Rural': 17}",3 months,8000,Hybrid,Corporate,PhD,8.4,"Science, Engineering",2025-11-13
I2893,Adobe India,IT,Guwahati,Kolkata,Governance,"IoT, Blockchain, Cybersecurity, AI",English,Guwahati,32,"{'GEN': 16, 'OBC': 8, 'SC': 4, 'ST': 2, 'EWS': 2}","{'Urban': 22, 'Rural': 10}",6 months,10000,Offline,NGO,UG,8.3,"Arts, Management",2025-09-23
I2894,ONGC,Energy,Gurugram,Hyderabad,Energy,Python,Regional,Gurugram,60,"{'GEN': 30, 'OBC': 16, 'SC': 9, 'ST': 4, 'EWS': 1}","{'Urban': 42, 'Rural': 18}",6 months,8000,Hybrid,Corporate,UG,7.8,"Management, Commerce",2025-11-19
I2895,DRDO,Research,Guwahati,Kolkata,Healthcare,"IoT, Python, SQL",Regional,Guwahati,48,"{'GEN': 24, 'OBC': 12, 'SC': 7, 'ST': 3, 'EWS': 2}","{'Urban': 33, 'Rural': 15}",6 months,0,Online,NGO,PG,7.4,"Commerce, Management",2025-12-02
I2896,Maruti Suzuki,Manufacturing,Indore,Bhopal,Water Supply,"Python, Web Dev, IoT",English,Indore,23,"{'GEN': 11, 'OBC': 6, 'SC': 3, 'ST': 1, 'EWS': 2}","{'Urban': 16, 'Rural': 7}",6 months,8000,Online,NGO,PhD,8.1,"Commerce, Management",2025-10-29
I2897,Fortis Healthcare,Healthcare,Patna,Gaya,Healthcare,"Public Policy, Finance",English,Patna,28,"{'GEN': 14, 'OBC': 7, 'SC': 4, 'ST': 2, 'EWS': 1}","{'Urban': 19, 'Rural': 9}",2 months,5000,Hybrid,Corporate,UG,7.1,"Arts, Management",2025-10-16
I2898,Flipkart,E-Governance,Mumbai,Pune,E-Governance,"Cybersecurity, Finance, Web Dev",Regional,Mumbai,53,"{'GEN': 26, 'OBC': 14, 'SC': 7, 'ST': 3, 'EWS': 3}","{'Urban': 37, 'Rural': 16}",4 months,5000,Online,NGO,UG,6.1,"Science, Engineering",2025-10-05
I2899,Paytm,Finance,Indore,Bhopal,Water Supply,Cloud,Regional,Indore,45,"{'GEN': 22, 'OBC': 12, 'SC': 6, 'ST': 3, 'EWS': 2}","{'Urban': 31, 'Rural': 14}",6 months,15000,Online,Government,PhD,7.3,"Commerce, Management",2025-11-05
I2900,Tata Consultancy Services,IT,Patna,Gaya,Healthcare,"Finance, Web Dev, Public Policy, Cybersecurity",Hindi,Patna,39,"{'GEN': 19, 'OBC': 10, 'SC': 5, 'ST': 2, 'EWS': 3}","{'Urban': 27, 'Rural': 12}",2 months,8000,Online,Corporate,PhD,8.2,"Commerce, Management",2025-10-02
I2901,DRDO,Research,Noida,Delhi,Energy,Cybersecurity,English,Noida,42,"{'GEN': 21, 'OBC': 11, 'SC': 6, 'ST': 3, 'EWS': 1}","{'Urban': 29, 'Rural': 13}",4 months,10000,Hybrid,Government,PhD,8.4,"Arts, Management",2025-11-08
I2902,Infosys,IT,Bangalore,Mysuru,Water Supply,"Blockchain, Cybersecurity, AI, Finance",Hindi,Bangalore,35,"{'GEN': 17, 'OBC': 9, 'SC': 5, 'ST': 2, 'EWS': 2}","{'Urban': 24, 'Rural': 11}",6 months,10000,Offline,Government,PG,8.0,"Engineering, Science",2025-11-04
I2903,Paytm,Finance,Delhi,Gurugram,Governance,Blockchain,English,Delhi,59,"{'GEN': 29, 'OBC': 15, 'SC': 8, 'ST': 4, 'EWS': 3}","{'Urban': 41, 'Rural': 18}",2 months,10000,Offline,Government,PG,8.2,"Engineering, Science",2025-11-13
I2904,IBM India,IT,Jaipur,Delhi,Governance,"App Dev, Marketing, Python, Java",Regional,Jaipur,49,"{'GEN': 24, 'OBC': 13, 'SC': 7, 'ST': 3, 'EWS': 2}","{'Urban': 34, 'Rural': 15}",3 months,10000,Offline,Government,PhD,7.2,"Commerce, Management",2025-11-01
I2905,Adobe India,IT,Patna,Gaya,Water Supply,"Cloud, Public Policy",Hindi,Patna,53,"{'GEN': 26, 'OBC': 14, 'SC': 7, 'ST': 3, 'EWS': 3}","{'Urban': 37, 'Rural': 16}",2 months,10000,Offline,Corporate,PhD,6.8,"Management, Commerce",2025-09-26
I2906,Infosys,IT,Lucknow,Kanpur,Governance,"IoT, App Dev, Public Policy, Cloud",Regional,Lucknow,40,"{'GEN': 20, 'OBC': 10, 'SC': 6, 'ST': 3, 'EWS': 1}","{'Urban': 28, 'Rural': 12}",2 months,5000,Online,Corporate,PG,6.1,"Management, Commerce",2025-11-19
I2907,ICICI Bank,Finance,Nagpur,Delhi,Mobility,"Marketing, ML, Java",English,Nagpur,25,"{'GEN': 12, 'OBC': 6, 'SC': 3, 'ST': 1, 'EWS': 3}","{'Urban': 17, 'Rural': 8}",3 months,0,Offline,NGO,UG,8.0,"Commerce, Management",2025-10-08
I2908,Microsoft India,IT,Delhi,Gurugram,Mobility,"Java, App Dev",English,Delhi,44,"{'GEN': 22, 'OBC': 11, 'SC': 6, 'ST': 3, 'EWS': 2}","{'Urban': 30, 'Rural': 14}",2 months,5000,Offline,NGO,UG,6.4,"Commerce, Management",2025-11-26
I2909,Mahindra & Mahindra,Manufacturing,Ahmedabad,Surat,Governance,"Finance, App Dev, SQL, Web Dev",Hindi,Ahmedabad,23,"{'GEN': 11, 'OBC': 6, 'SC': 3, 'ST': 1, 'EWS': 2}","{'Urban': 16, 'Rural': 7}",6 months,0,Hybrid,NGO,PG,7.4,"Arts, Management",2025-10-14
I2910,DRDO,Research,Jaipur,Delhi,Energy,"Cloud, Finance",Regional,Jaipur,51,"{'GEN': 25, 'OBC': 13, 'SC': 7, 'ST': 3, 'EWS': 3}","{'Urban': 35, 'Rural': 16}",2 months,10000,Offline,Corporate,UG,8.0,"Management, Commerce",2025-12-03
I2911,HAL,Manufacturing,Chandigarh,Delhi,Healthcare,"SQL, Data Science",English,Chandigarh,35,"{'GEN': 17, 'OBC': 9, 'SC': 5, 'ST': 2, 'EWS': 2}","{'Urban': 24, 'Rural': 11}",4 months,5000,Online,NGO,PG,6.2,"Science, Engineering",2025-10-13
I2912,Ola,Smart Mobility,Ahmedabad,Surat,Mobility,ML,English,Ahmedabad,28,"{'GEN': 14, 'OBC': 7, 'SC': 4, 'ST': 2, 'EWS': 1}","{'Urban': 19, 'Rural': 9}",6 months,10000,Offline,Research,PhD,6.7,"Commerce, Management",2025-10-14
I2913,BYJU'S,Education,Ahmedabad,Surat,Education,"Cloud, Public Policy, Blockchain, IoT",Regional,Ahmedabad,23,"{'GEN': 11, 'OBC': 6, 'SC': 3, 'ST': 1, 'EWS': 2}","{'Urban': 16, 'Rural': 7}",3 months,8000,Offline,Research,UG,8.5,"Commerce, Management",2025-11-05
I2914,IBM India,IT,Guwahati,Kolkata,Healthcare,"Marketing, App Dev, Finance, ML",Regional,Guwahati,59,"{'GEN': 29, 'OBC': 15, 'SC': 8, 'ST': 4, 'EWS': 3}","{'Urban': 41, 'Rural': 18}",3 months,8000,Offline,NGO,PG,7.0,"Commerce, Management",2025-11-11
I2915,HCLTech,IT,Chennai,Coimbatore,Water Supply,Web Dev,English,Chennai,35,"{'GEN': 17, 'OBC': 9, 'SC': 5, 'ST': 2, 'EWS': 2}","{'Urban': 24, 'Rural': 11}",3 months,0,Offline,Research,PG,7.9,"Science, Engineering",2025-11-23
I2916,BHEL,Manufacturing,Kolkata,Durgapur,Mobility,"ML, Finance",Regional,Kolkata,39,"{'GEN': 19, 'OBC': 10, 'SC': 5, 'ST': 2, 'EWS': 3}","{'Urban': 27, 'Rural': 12}",2 months,10000,Online,Government,UG,7.1,"Engineering, Science",2025-10-28
I2917,Ola,Smart Mobility,Delhi,Gurugram,Mobility,Python,English,Delhi,44,"{'GEN': 22, 'OBC': 11, 'SC': 6, 'ST': 3, 'EWS': 2}","{'Urban': 30, 'Rural': 14}",3 months,0,Online,Corporate,PhD,6.7,"Management, Commerce",2025-11-24
I2918,DRDO,Research,Lucknow,Kanpur,Water Supply,"Python, AI, IoT",English,Lucknow,57,"{'GEN': 28, 'OBC': 15, 'SC': 8, 'ST': 4, 'EWS': 2}","{'Urban': 39, 'Rural': 18}",6 months,8000,Online,Government,PG,7.4,"Engineering, Science",2025-10-25
I2919,Tata Consultancy Services,IT,Gurugram,Mumbai,Healthcare,ML,Hindi,Gurugram,56,"{'GEN': 28, 'OBC': 15, 'SC': 8, 'ST': 4, 'EWS': 1}","{'Urban': 39, 'Rural': 17}",6 months,5000,Offline,Government,PhD,6.5,"Management, Commerce",2025-12-02
I2920,ISRO,Research,Noida,Delhi,Governance,AI,Hindi,Noida,59,"{'GEN': 29, 'OBC': 15, 'SC': 8, 'ST': 4, 'EWS': 3}","{'Urban': 41, 'Rural': 18}",6 months,10000,Hybrid,NGO,UG,6.2,"Science, Engineering",2025-11-13
